CustomerId,CustomerName,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,ExtraColumn1,ExtraColumn2
ID-1133,maria brown,545,South Korea,  ,45,5,18403.4,3,True,1,36148.0,1.0,C,123
SO01551, David Jones ,505,SOUTH AFRICA,MALE,37,7,22434.83,2,1,1,89728.0,0.0,,
2528,"Sarah,Williams",657,USA,WOMAN,59,2,16.51,2,no,1,33515.0,0.0,,
CUST_002532, Michael Rodriguez ,460,Australia ,man,51,2,99457.14,2,0,1,71147.0,0.0,,123
2367,james smçith,659,MEXICO,female,32,7,#N/A,1,1,n/a,143410.0,0.0,,
CUST_001146, Michael Brown ,522, Australia ,M,18,6,"$63,221.14",2,1,False,99300.0,1.0,,
ID-1707,john davis,480,Australia,Boy,29,5,24187.65,empty,1,0,86930.0,0.0,,
2755,JANE JONES,634,France ,Woman,25,6,23322.66,1,1,1,74159.0,0.0,,
#NULL!,James Smith,497,Japan ,male,56,6,113855.15,2,1,0,90548.0,0.0,,
,,,,,,,,,,,,,,
ID-2271,david johnson,673, Italy ,MAN,-5,empty,11006.44,,-inf,0,65918.0,0.0,,
US02870,??,606,USA ,WOMAN,32,7,23224.24,2,0,0,42038.0,0.0,,
SO01217,"Jane,Williams",554,SOUTH KOREA,Girl,18,0,384.68,1,no,0,22937.71,0.0,,
2456,"Sarah,Brown",0,ITALY,WOMAN,34,NA,"42,645.15",2,n,1,85481.0,1.0,B,123
CUST_002346,"James,Martinez",461,south africa,MAN,?,6,16424.34,1,1,0,47868.0,1.0,,456
CUST_002339, Lisa Garcia ,676, Mexico ,Female,29,2,10641.06,4,1,1,32316.0,0.0,,
ID-2152,maria martinez,591,france,F,40,3,"72,242.91",2,0,0,84431.0,0.0,,
1874,"Sarah,Rodriguez",411, Chile ,Boy,23,5,34266.44,1,0,0,"$23,199",1.0,,
C2253, Jane Martinez ,680,CANADA,Man,23,4,25181.74,1,No,0,97396.0,0.0,,
CO01221,"Michael,Rodriguez",507, Colombia,f,30,4,"$6,449.94",-,1,1,42232.0,1.0,,
C1873,DAVID MILLER,491,South Africa ,female,#VALUE!,7,163037.64,2,TRUE,0,70842.0,0.0,,
ME02393,"Maria,Davis",686,Mexico ,MALE,54,VOID,33154.31,3,No,1,142317.0,0.0,,
C1274,JANE BROWN,634, Canada,Girl,50,8,"$44,717.94",1,1,active,69788.0,0.0,,
2163,John Rodriguez,508, Australia,woman,20,8,"$19,901.05",1,Yes,INACTIVE,25869.0,1.0,,
#DIV/0!,david martinez,573,Saudi Arabia,WOMAN,35,7,103869.64,3,0,0,"$36,204",0.0,A,
C1602,James Johnson,622, Nigeria ,woman,24,7,67605.99,3,0,0,87686.0,0.0,,
2571,"Sarah,Rodriguez",639,France ,man,UNDEFINED,2,59760.25,1,0,0,31503.0,0.0,,
IT02879,"Robert,Martinez",undefined,ITALY,WOMAN,20,4,92425.08,4,1,0,93033.0,0.0,,
C2921,John Williams,648,Italy ,female,22,3,12129.74,2,1,0,104153.0,0.0,,
C1314,sarah martinez,n/a,SOUTH AFRICA,Woman,40,5,12273.77,2,1,1,52847.0,1.0,B,456
CUST_002944,JANE RODRIGUEZ,503, Colombia,female,33,6,2295.26,2,0,1,41610.0,0.0,,
CUST_002036,john miller,433,Brazil,F,28,10,96659.63,N/A,1,TRUE,"$53,182",1.0,,
IN01208,robert rodriguez,592,India ,MAN,29,6,88420.12,1,0,1,89820.0,0.0,,
ID-2100,lisa garcia,492, Egypt ,Boy,47,6,20415.2,1,1,1,61073.0,0.0,,
UK02699,john rodriguez,488,UK,N/A,44,4,65749.99,2,1,0,47560.29,0.0,,
ID-2134,Jane Rodriguez,  ,France,none,39,0,63334.63,1,NULL,1,48165.0,0.0,,
1368, John Martinez ,474,Australia ,m,38,11,56573.01,2,1,0,78520.0,0.0,,
ID-2087, Robert Smith ,663,MEXICO,male, ,4,73307.33,2,0,0,121015.0,0.0,,
CUST_002284,David Martinez,526, Japan,m,Null,__,4822.13,2,0,False,54318.0,1.0,,
none,LISA SMITH,NA,UAE ,FEMALE,33,3,56924.43,1,0,1,20496.0,1.0,,
CUST_002767,MARIA RODRIGUEZ,513, Saudi Arabia ,Boy,53,3,78912.71,3,0,0,84633.0,0.0,,
2184,ROBERT BROWN,652, USA,Man,33,0,35449.81,4,0,False,113396.0,0.0,,
2156, James Miller ,0, USA ,M,49,8,16022.24,1,1,0,"$43,686",0.0,,
EG02113,LüISA JONES,603,Egypt ,girl,31,3,NaN,1,N,0,76665.0,1.0,,
CUST_002067,david williams,649,MEXICO,boy,49,5,-50000,3,1,1,121417.0,0.0,,
1583, Jane Johnson ,597, Australia ,Woman,18,3,49153.75,1,y,0,missing,0.0,,
C1668,SARAH WILLIAMS,660,UK,Female,45,4,13500.83,3,0,0,25871.0,0.0,,
1025,maria smith,555,SPAIN,#NULL!,200,8,17378.1,3,1,0,101961.0,0.0,,
2937,michael smith,538,egypt,girl,54,4,"97,572.00",2,1,1,78275.0,1.0,,
C1602,James Johnson,622, Nigeria ,woman,24,7,67605.99,3,0,0,87686.0,0.0,,
2239, Robert Davis ,483, Argentina ,inf,50,2,147491.75,2,Yes,inactive,15656.0,0.0,,
C2641, ,538,saudi arabia,Woman,42,4,174337.95,3,0,na,72083.0,0.0,,
C2088,JANE JOHNSON,433,PERU,woman,29,10,68188.25,2,1,1,29807.0,0.0,,
ID-2911,michael jones,526, South Africa ,M,30,6,152952.55,1,0,1,46177.0,1.0,,
BR01663,emily rodriguez,433,#VALUE!,man,65,8,999999999,4,Yes,0,39899.0,0.0,,
C2980, Maria Smith ,585,uk,Woman,30,3,69842.83,3,TRUE,0,"$88,256",1.0,,
2186,Robert Miller,375, Brazil,FEMALE,24,6,12273.67,1,0,1,50836.0,1.0,,
2646,EMILY BROWN,657,france,F,48,-1,57.33,1,0,1,80484.0,1.0,,
C2676,maria williams,630, UK,MAN,43,1,"$46,819.21",4,0,1,119024.0,1.0,,
Null, Sarah Rodriguez ,543,UK ,f,42,5,"$16,344.55",1,1,0,45033.0,0.0,,
CA01933, Maria Smith ,672,canada,F,45,5,27355.2,3,N,FALSE,n/a,0.0,,
CUST_002422,MICHAEL WILLIAMS,#VALUE!,colombia,Male,59,5,"$35,972.39",3,_,0,N/A,0.0,,
C1411, Lisa Brown ,568,PERU,M,36,NIL,150322.29,1,1,TRUE,"$78,864",0.0,A,
C2593,ROBERT WILLIAMS,620,SINGAPORE,F,26,5,"$33,806.02",3,FALSE,1,45323.0,0.0,,
SP02332,MARIA BROWN,556,spain,MALE,44,3,"$11,170.99",1,1,ACTIVE,null,0.0,,
2949,D¥avid Davis,678,canada,MALE,37,3,7900.26,3,0,INACTIVE,107469.0,0.0,,
ID-2875, James Johnson ,none,USA,M,33,2,10909.62,4,0,0,137659.0,0.0,,
UK02781,John Garcia,520, UK ,FEMALE,45,9,  ,1,0,0,99051.0,0.0,,
1330,Maria Martinez,523,peru,WOMAN,31,2,--,2,1,TRUE,72263.0,0.0,,
C1893,JOHN DAVIS,489,ARGENTINA,inf,56,3,_,1,No,0,60196.0,0.0,,
ME02570,"Maria,Brown",#DIV/0!,Mexico,M,34,#VALUE!,"$223,377.78",2,MISSING,0,120414.0,0.0,,
CUST_002705,"Jane,Smith",583,japan,girl,67,8,48119.65,2,0,1,51539.0,1.0,,
ID-2143, Lisa Davis ,496,Brazil ,M,48,2,-inf,2,1,1,21965.0,0.0,,
2741,james brown,430,CHILE,Boy,48,5,5504.32,2,1,1,"$65,641",1.0,,
CUST_002126, Sarah Johnson ,568, India ,MALE,48,0,none,4,YES,0, ,1.0,,
ID-1124,EMILY BROWN,448,peru,MALE,31,9,57007.39,1,1,0,16992.0,1.0,,
C2396,Michael Williams,572,NETHERLANDS,man,46,??,10582.26,2,Yes,0,82250.0,0.0,,
2323,James Miller,999,uk,man,34,8,"$51,526.00",3,1,true,__,0.0,,
CUST_001211,"Sarah,Smith",567,South Africa,FEMALE,60,3,--,3,0,1,20496.0,1.0,,
ID-1033,Robert Williams,538,Colombia,woman,32,6,"51,419.71",1,1,Null,53075.0,1.0,,
CO02836,"David,Rodriguez",empty,Colombia ,Female,61,EMPTY,101485.83,3,Yes,true,43923.0,1.0,,
ID-2295,"Sarah,Rodriguez",424, Peru ,Male,28,VOID,-50000,2,1,1,77963.0,0.0,,
1490,SARAH GARCIA,468,Null,WOMAN,22,3,73280.11,N/A,1,1,42658.0,0.0,,
1110,James Jones,587,india,Man,#VALUE!,5,"$43,634.09",2,true,0,69673.0,0.0,,
ID-1639,MICHAEL MILLER,532, Australia ,MAN,44,4,16931.77,3,NO,1,56273.0,0.0,,
CA01282,SARAH JOHNSON,727,VOID,Female,50,7,1275.81,3,1,TRUE,31370.0,0.0,,
2862,"Michael,Davis",603,Egypt ,Woman,54,5,54564.65,2,0,true,32611.0,0.0,A,
SO02358,"Maria,Rodriguez",500,south africa,Boy,??,8,4276.19,2,0,0,77639.0,1.0,,
C2986,"Emily,Jones",658, Mexico,male,22,3,49272.67,2,1,Infinity,44904.40,0.0,,
ID-2948,ROBERT BROWN,569, Egypt,m,33,6,25907.3,2,0,1,87533.0,0.0,,
IT02249,#NULL!,639,0,MAN,38,4,Null,2,0,1,80270.0,0.0,,
1578, Sarah Jones ,584,India,Woman,32,7,6031.95,1,1,inactive,99957.0,0.0,,
CUST_001060,MARIA GARCIA,642,Canada ,f,23,6,38512.92,2,1,1,119453.0,0.0,,
ID-2851,EMILY BROWN,487,UAE ,M,20,3,105927.92,2,1,Active,0,0.0,,
IN01420,MICHAEL GARCIA,514,#VALUE!,girl,19,6,209.81,2,0,0,71346.0,0.0,,
C2892, James Martinez ,549,Singapore,girl,24,4,9453.1,3,1,1,34761.0,0.0,,
2054,"James,Jones",None,Canada,girl,49,10,"$152,897.60",3,NA,0,35041.0,0.0,,
C2878,"Lisa,Brown",673,Italy,m,47,?,97963.38,3,0,1,29195.0,1.0,,
CUST_002746,Lisa Davis,615, Germany ,man,59,3,162817.05,2,0,0,60944.0,0.0,,
1251, Robéert Brown ,596,japan,Boy,36,NULL,"17,694.81",1,1,1,82546.0,0.0,,
2111, James Miller ,491, Argentina,Man,37,4,2560.59,1,1,0,19639.0,0.0,,
C1778,"James,Martinez",541, Netherlands ,woman,64,2,18221.93,1,Y,1,41531.0,0.0,,
null,"John,Martinez",628, Mexico ,FEMALE,51,8,135824.36,2,n,1,73877.0,1.0,,
2228,SARAHø GARCIA,643,France,F,32,2,18614.54,4,0,1,99444.0,0.0,,
PE02443,SARAH DAVIS,515, Peru,Man,48,6,73642.44,1,1,true,-,1.0,,
C1443,James Martinez,615, Spain ,FEMALE,54,3,63197.64,2,1,1,105664.0,0.0,,
1509,na,578, Saudi Arabia,Boy,18,7,12704.82,-1,NO,0,54324.0,1.0,B,
ID-2107,SARAH MARTINEZ,517,Saudi Arabia,Woman,38, ,999999999,1,0,1,82406.80,0.0,,
C2605,Michael Davis,659, Australia,FEMALE,49,4,44882.61,2,1,missing,"$22,978",0.0,,
ID-2627, Lisa Martinez ,9999, Canada ,male,36,6,37663.38,4,yes,0,40756.0,1.0,,
C1916,"Michael,Davis",517,Nigeria ,MAN,18,3,74029.78,1,1,0,-10000,0.0,,
ME02684, Emily Brown ,706,Mexico,MALE,43,4,13913.64,2,0,1,"$138,049",1.0,,
ID-2333,Emily Garcia,611, Germany ,girl,34,3,16693.01,1,yes,TRUE,34767.0,0.0,,
undefined,jane garcia,656,MEXICO,Woman,29,9,52018.03,4,0,TRUE,"$125,346",0.0,,
1880, Emily Davis ,609,ITALY,EMPTY,29,8,6538.65,4,0,0,68139.0,1.0,,
2378,Emily Jones,616,AUSTRALIA,F,24,5,88933.96,2,0,inactive,52011.96,0.0,,
C2756,"Michael,Johnson",-100, South Africa,MAN,37,8,25279.59,NIL,0,0,89330.0,0.0,,
ID-2197,JAMES JOHNSON,568,uae,MALE,18,3,80954.31,4,1,1,72475.0,0.0,,
C2315,EMILY MARTINEZ,530, Nigeria,woman,47,n/a,4428.42,3,false,0,67926.66,0.0,,
CUST_001357, James Jones ,494,AUSTRALIA,F,49,4,17829.61,2,N,1,54708.0,0.0,,
ID-1127,emily rodriguez,689,NIL,Boy,49,4,nil,2,Y,0,inf,1.0,,
undefined,null,642, Spain,Male,53,5,UNDEFINED,2,None,1,111066.0,0.0,,
2999,"Jane,Jones",--,Mexico ,MALE,40,10,NULL,2,1,0,97503.0,0.0,,
ID-1805, Michael Martinez ,453,brazil,M,42,8,N/A,2,0,0,48812.0,0.0,,
nil,SARAH GARCIA,703,mexico,Boy,34,6,70354.06,3,0,0,-10000,0.0,,
1019,-,538, Netherlands ,man,22,6,114411.53,2,1,0,"$25,874",0.0,,
Infinity, Lisa Johnson ,564,UK,MAN,32,4,18100.45,4,1,1,55489.0,0.0,,
UNDEFINED,"Robert,Martinez",658,USA ,Man,22,4,55581.03,3,0,0,"$43,247",1.0,,
C2026,NçULL,empty, UK ,male,56,6,10856.5,1,1,1,98830.0,0.0,,
CUST_001857,James Williams,549,South Africa ,female,58,-1,"19,930.38",3,y,FALSE,64351.48,0.0,,
CUST_002765,lisa davis,529,south africa,MALE,39,3,8731.29,3,N,1,67842.0,0.0,,
FR02144, Jane Davis ,671, France ,girl,18,4,8455.88,4,1,1,28590.0,0.0,,
UK01024,"James,Miller",635,UK,f,UNKNOWN,7,40686.85,4,0,FALSE,"$91,123",0.0,,
C1530,sarah johnson,1200,Saudi Arabia,Boy,25,3,45525.66,3,1,0,82140.0,0.0,,
ID-2343, David Smith ,644,USA,MALE,30,3,38959.29,4,1,Inactive,76953.0,0.0,,
2771,"Robert,Williams",573, South Africa ,Boy,26,10,89004.28,2,UNDEFINED,1,35739.0,0.0,,
CUST_002406,lisa brown,805,Mexico,MALE,33,6,"$40,030.41",1,0,1,148968.0,0.0,,
